Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
595,"[389, 1350]","[488, 1391]",595,"[438.5, 1391]","[438.5, 1350]","[389, 1370.5]","[488, 1370.5]","[-1, 0]","[-1, 0]","[-1, 0]","[594, 594]"
596,"[950, 1340]","[1022, 1412]",596,"[986.0, 1412]","[986.0, 1340]","[950, 1376.0]","[1022, 1376.0]","[580, 580]","[597, 597]","[330, 330]","[-1, 0]"
597,"[1025, 1340]","[1100, 1415]",597,"[1062.5, 1415]","[1062.5, 1340]","[1025, 1377.5]","[1100, 1377.5]","[581, 581]","[598, 598]","[-1, 0]","[596, 596]"
598,"[1102, 1347]","[1158, 1405]",598,"[1130.0, 1405]","[1130.0, 1347]","[1102, 1376.0]","[1158, 1376.0]","[-1, 0]","[599, 599]","[-1, 0]","[597, 597]"
599,"[1167, 1350]","[1320, 1391]",599,"[1243.5, 1391]","[1243.5, 1350]","[1167, 1370.5]","[1320, 1370.5]","[-1, 0]","[600, 600]","[-1, 0]","[598, 598]"
600,"[1329, 1347]","[1390, 1405]",600,"[1359.5, 1405]","[1359.5, 1347]","[1329, 1376.0]","[1390, 1376.0]","[-1, 0]","[585, 585]","[333, 333]","[599, 599]"
601,"[1484, 1360]","[1513, 1391]",601,"[1498.5, 1391]","[1498.5, 1360]","[1484, 1375.5]","[1513, 1375.5]","[-1, 0]","[602, 602]","[334, 334]","[585, 585]"
602,"[1518, 1343]","[1648, 1408]",602,"[1583.0, 1408]","[1583.0, 1343]","[1518, 1375.5]","[1648, 1375.5]","[586, 586]","[-1, 0]","[335, 335]","[601, 601]"
603,"[1694, 1343]","[1769, 1401]",603,"[1731.5, 1401]","[1731.5, 1343]","[1694, 1372.0]","[1769, 1372.0]","[587, 587]","[604, 604]","[336, 336]","[-1, 0]"
604,"[1774, 1350]","[1822, 1395]",604,"[1798.0, 1395]","[1798.0, 1350]","[1774, 1372.5]","[1822, 1372.5]","[-1, 0]","[605, 605]","[-1, 0]","[603, 603]"
605,"[1820, 1343]","[1977, 1408]",605,"[1898.5, 1408]","[1898.5, 1343]","[1820, 1375.5]","[1977, 1375.5]","[588, 588]","[606, 606]","[-1, 0]","[604, 604]"
606,"[1977, 1343]","[2025, 1405]",606,"[2001.0, 1405]","[2001.0, 1343]","[1977, 1374.0]","[2025, 1374.0]","[-1, 0]","[607, 607]","[339, 339]","[605, 605]"
607,"[2025, 1354]","[2115, 1405]",607,"[2070.0, 1405]","[2070.0, 1354]","[2025, 1379.5]","[2115, 1379.5]","[590, 590]","[608, 608]","[340, 340]","[606, 606]"
608,"[2120, 1350]","[2228, 1405]",608,"[2174.0, 1405]","[2174.0, 1350]","[2120, 1377.5]","[2228, 1377.5]","[592, 592]","[609, 609]","[341, 341]","[607, 607]"
609,"[2233, 1350]","[2376, 1391]",609,"[2304.5, 1391]","[2304.5, 1350]","[2233, 1370.5]","[2376, 1370.5]","[593, 593]","[-1, 0]","[342, 342]","[608, 608]"
610,"[249, 1562]","[295, 1603]",610,"[272.0, 1603]","[272.0, 1562]","[249, 1582.5]","[295, 1582.5]","[-1, 0]","[611, 611]","[364, 364]","[-1, 0]"
611,"[283, 1559]","[387, 1600]",611,"[335.0, 1600]","[335.0, 1559]","[283, 1579.5]","[387, 1579.5]","[378, 378]","[612, 612]","[-1, 0]","[610, 610]"
612,"[406, 1555]","[573, 1606]",612,"[489.5, 1606]","[489.5, 1555]","[406, 1580.5]","[573, 1580.5]","[379, 379]","[613, 613]","[366, 366]","[611, 611]"
613,"[585, 1552]","[732, 1613]",613,"[658.5, 1613]","[658.5, 1552]","[585, 1582.5]","[732, 1582.5]","[381, 381]","[614, 614]","[367, 367]","[612, 612]"
614,"[744, 1555]","[822, 1606]",614,"[783.0, 1606]","[783.0, 1555]","[744, 1580.5]","[822, 1580.5]","[-1, 0]","[615, 615]","[-1, 0]","[613, 613]"
615,"[831, 1548]","[906, 1603]",615,"[868.5, 1603]","[868.5, 1548]","[831, 1575.5]","[906, 1575.5]","[-1, 0]","[-1, 0]","[-1, 0]","[614, 614]"
616,"[952, 1552]","[1066, 1606]",616,"[1009.0, 1606]","[1009.0, 1552]","[952, 1579.0]","[1066, 1579.0]","[383, 383]","[617, 617]","[369, 369]","[-1, 0]"
617,"[1076, 1552]","[1196, 1606]",617,"[1136.0, 1606]","[1136.0, 1552]","[1076, 1579.0]","[1196, 1579.0]","[-1, 0]","[618, 618]","[370, 370]","[616, 616]"
618,"[1206, 1559]","[1354, 1610]",618,"[1280.0, 1610]","[1280.0, 1559]","[1206, 1584.5]","[1354, 1584.5]","[-1, 0]","[619, 619]","[-1, 0]","[617, 617]"
619,"[1358, 1555]","[1399, 1603]",619,"[1378.5, 1603]","[1378.5, 1555]","[1358, 1579.0]","[1399, 1579.0]","[-1, 0]","[620, 620]","[-1, 0]","[618, 618]"
620,"[1399, 1559]","[1448, 1603]",620,"[1423.5, 1603]","[1423.5, 1559]","[1399, 1581.0]","[1448, 1581.0]","[-1, 0]","[621, 621]","[-1, 0]","[619, 619]"
621,"[1457, 1559]","[1501, 1606]",621,"[1479.0, 1606]","[1479.0, 1559]","[1457, 1582.5]","[1501, 1582.5]","[386, 386]","[622, 622]","[-1, 0]","[620, 620]"
622,"[1503, 1552]","[1573, 1610]",622,"[1538.0, 1610]","[1538.0, 1552]","[1503, 1581.0]","[1573, 1581.0]","[-1, 0]","[623, 623]","[372, 372]","[621, 621]"
623,"[1578, 1552]","[1648, 1606]",623,"[1613.0, 1606]","[1613.0, 1552]","[1578, 1579.0]","[1648, 1579.0]","[387, 387]","[-1, 0]","[-1, 0]","[622, 622]"
624,"[1743, 1552]","[1822, 1606]",624,"[1782.5, 1606]","[1782.5, 1552]","[1743, 1579.0]","[1822, 1579.0]","[388, 388]","[625, 625]","[373, 373]","[-1, 0]"
625,"[1830, 1552]","[1963, 1613]",625,"[1896.5, 1613]","[1896.5, 1552]","[1830, 1582.5]","[1963, 1582.5]","[-1, 0]","[626, 626]","[375, 375]","[624, 624]"
626,"[1970, 1545]","[2013, 1610]",626,"[1991.5, 1610]","[1991.5, 1545]","[1970, 1577.5]","[2013, 1577.5]","[390, 390]","[627, 627]","[376, 376]","[625, 625]"
627,"[2021, 1548]","[2112, 1613]",627,"[2066.5, 1613]","[2066.5, 1548]","[2021, 1580.5]","[2112, 1580.5]","[391, 391]","[628, 628]","[-1, 0]","[626, 626]"
628,"[2120, 1562]","[2168, 1606]",628,"[2144.0, 1606]","[2144.0, 1562]","[2120, 1584.0]","[2168, 1584.0]","[-1, 0]","[629, 629]","[377, 377]","[627, 627]"
629,"[2183, 1559]","[2378, 1596]",629,"[2280.5, 1596]","[2280.5, 1559]","[2183, 1577.5]","[2378, 1577.5]","[-1, 0]","[-1, 0]","[-1, 0]","[628, 628]"
630,"[203, 1750]","[317, 1829]",630,"[260.0, 1829]","[260.0, 1750]","[203, 1789.5]","[317, 1789.5]","[429, 429]","[631, 631]","[410, 410]","[-1, 0]"
631,"[314, 1764]","[447, 1815]",631,"[380.5, 1815]","[380.5, 1764]","[314, 1789.5]","[447, 1789.5]","[-1, 0]","[-1, 0]","[-1, 0]","[630, 630]"
632,"[947, 1753]","[1066, 1822]",632,"[1006.5, 1822]","[1006.5, 1753]","[947, 1787.5]","[1066, 1787.5]","[435, 435]","[633, 633]","[-1, 0]","[-1, 0]"
633,"[1066, 1753]","[1158, 1818]",633,"[1112.0, 1818]","[1112.0, 1753]","[1066, 1785.5]","[1158, 1785.5]","[436, 436]","[634, 634]","[-1, 0]","[632, 632]"
634,"[1160, 1757]","[1228, 1822]",634,"[1194.0, 1822]","[1194.0, 1757]","[1160, 1789.5]","[1228, 1789.5]","[437, 437]","[635, 635]","[418, 418]","[633, 633]"
635,"[1218, 1757]","[1414, 1822]",635,"[1316.0, 1822]","[1316.0, 1757]","[1218, 1789.5]","[1414, 1789.5]","[438, 438]","[636, 636]","[420, 420]","[634, 634]"
636,"[1414, 1764]","[1508, 1818]",636,"[1461.0, 1818]","[1461.0, 1764]","[1414, 1791.0]","[1508, 1791.0]","[-1, 0]","[637, 637]","[-1, 0]","[635, 635]"
637,"[1511, 1764]","[1644, 1815]",637,"[1577.5, 1815]","[1577.5, 1764]","[1511, 1789.5]","[1644, 1789.5]","[441, 441]","[-1, 0]","[-1, 0]","[636, 636]"
638,"[1692, 1760]","[1864, 1822]",638,"[1778.0, 1822]","[1778.0, 1760]","[1692, 1791.0]","[1864, 1791.0]","[442, 442]","[639, 639]","[-1, 0]","[-1, 0]"
639,"[1868, 1753]","[1912, 1822]",639,"[1890.0, 1822]","[1890.0, 1753]","[1868, 1787.5]","[1912, 1787.5]","[443, 443]","[640, 640]","[-1, 0]","[638, 638]"
640,"[1917, 1760]","[2064, 1822]",640,"[1990.5, 1822]","[1990.5, 1760]","[1917, 1791.0]","[2064, 1791.0]","[-1, 0]","[641, 641]","[424, 424]","[639, 639]"
641,"[2069, 1753]","[2137, 1818]",641,"[2103.0, 1818]","[2103.0, 1753]","[2069, 1785.5]","[2137, 1785.5]","[444, 444]","[642, 642]","[-1, 0]","[640, 640]"
642,"[2137, 1753]","[2192, 1815]",642,"[2164.5, 1815]","[2164.5, 1753]","[2137, 1784.0]","[2192, 1784.0]","[-1, 0]","[643, 643]","[-1, 0]","[641, 641]"
643,"[2185, 1740]","[2386, 1825]",643,"[2285.5, 1825]","[2285.5, 1740]","[2185, 1782.5]","[2386, 1782.5]","[-1, 0]","[-1, 0]","[-1, 0]","[642, 642]"
644,"[1001, 1917]","[1179, 1982]",644,"[1090.0, 1982]","[1090.0, 1917]","[1001, 1949.5]","[1179, 1949.5]","[795, 795]","[645, 645]","[-1, 0]","[-1, 0]"
645,"[1189, 1917]","[1344, 1979]",645,"[1266.5, 1979]","[1266.5, 1917]","[1189, 1948.0]","[1344, 1948.0]","[-1, 0]","[646, 646]","[-1, 0]","[644, 644]"
646,"[1354, 1917]","[1431, 1969]",646,"[1392.5, 1969]","[1392.5, 1917]","[1354, 1943.0]","[1431, 1943.0]","[-1, 0]","[647, 647]","[-1, 0]","[645, 645]"
647,"[1443, 1921]","[1535, 1976]",647,"[1489.0, 1976]","[1489.0, 1921]","[1443, 1948.5]","[1535, 1948.5]","[-1, 0]","[648, 648]","[-1, 0]","[646, 646]"
648,"[1540, 1914]","[1644, 1979]",648,"[1592.0, 1979]","[1592.0, 1914]","[1540, 1946.5]","[1644, 1946.5]","[-1, 0]","[-1, 0]","[-1, 0]","[647, 647]"
649,"[1689, 1911]","[1909, 1986]",649,"[1799.0, 1986]","[1799.0, 1911]","[1689, 1948.5]","[1909, 1948.5]","[-1, 0]","[650, 650]","[774, 774]","[-1, 0]"
650,"[1907, 1921]","[2038, 1972]",650,"[1972.5, 1972]","[1972.5, 1921]","[1907, 1946.5]","[2038, 1946.5]","[-1, 0]","[651, 651]","[776, 776]","[649, 649]"
651,"[2035, 1917]","[2141, 1982]",651,"[2088.0, 1982]","[2088.0, 1917]","[2035, 1949.5]","[2141, 1949.5]","[-1, 0]","[652, 652]","[777, 777]","[650, 650]"
652,"[2137, 1914]","[2250, 1982]",652,"[2193.5, 1982]","[2193.5, 1914]","[2137, 1948.0]","[2250, 1948.0]","[-1, 0]","[653, 653]","[779, 779]","[651, 651]"
653,"[2250, 1921]","[2381, 1972]",653,"[2315.5, 1972]","[2315.5, 1921]","[2250, 1946.5]","[2381, 1946.5]","[-1, 0]","[-1, 0]","[780, 780]","[652, 652]"
654,"[955, 2129]","[1022, 2170]",654,"[988.5, 2170]","[988.5, 2129]","[955, 2149.5]","[1022, 2149.5]","[488, 488]","[655, 655]","[-1, 0]","[-1, 0]"
655,"[1020, 2129]","[1107, 2170]",655,"[1063.5, 2170]","[1063.5, 2129]","[1020, 2149.5]","[1107, 2149.5]","[-1, 0]","[656, 656]","[471, 471]","[654, 654]"
656,"[1112, 2123]","[1184, 2177]",656,"[1148.0, 2177]","[1148.0, 2123]","[1112, 2150.0]","[1184, 2150.0]","[-1, 0]","[657, 657]","[-1, 0]","[655, 655]"
657,"[1184, 2126]","[1276, 2177]",657,"[1230.0, 2177]","[1230.0, 2126]","[1184, 2151.5]","[1276, 2151.5]","[-1, 0]","[658, 658]","[472, 472]","[656, 656]"
658,"[1281, 2126]","[1448, 2177]",658,"[1364.5, 2177]","[1364.5, 2126]","[1281, 2151.5]","[1448, 2151.5]","[-1, 0]","[659, 659]","[474, 474]","[657, 657]"
659,"[1450, 2126]","[1644, 2177]",659,"[1547.0, 2177]","[1547.0, 2126]","[1450, 2151.5]","[1644, 2151.5]","[-1, 0]","[-1, 0]","[476, 476]","[658, 658]"
660,"[1699, 2133]","[1842, 2174]",660,"[1770.5, 2174]","[1770.5, 2133]","[1699, 2153.5]","[1842, 2153.5]","[495, 495]","[661, 661]","[477, 477]","[-1, 0]"
661,"[1856, 2140]","[1900, 2170]",661,"[1878.0, 2170]","[1878.0, 2140]","[1856, 2155.0]","[1900, 2155.0]","[496, 496]","[662, 662]","[-1, 0]","[660, 660]"
662,"[1912, 2126]","[2067, 2177]",662,"[1989.5, 2177]","[1989.5, 2126]","[1912, 2151.5]","[2067, 2151.5]","[497, 497]","[663, 663]","[480, 480]","[661, 661]"
663,"[2091, 2129]","[2209, 2167]",663,"[2150.0, 2167]","[2150.0, 2129]","[2091, 2148.0]","[2209, 2148.0]","[-1, 0]","[664, 664]","[481, 481]","[662, 662]"
664,"[2224, 2140]","[2265, 2170]",664,"[2244.5, 2170]","[2244.5, 2140]","[2224, 2155.0]","[2265, 2155.0]","[-1, 0]","[665, 665]","[-1, 0]","[663, 663]"
665,"[2274, 2126]","[2381, 2181]",665,"[2327.5, 2181]","[2327.5, 2126]","[2274, 2153.5]","[2381, 2153.5]","[-1, 0]","[-1, 0]","[482, 482]","[664, 664]"
666,"[979, 2273]","[1063, 2345]",666,"[1021.0, 2345]","[1021.0, 2273]","[979, 2309.0]","[1063, 2309.0]","[-1, 0]","[667, 667]","[805, 805]","[-1, 0]"
667,"[1068, 2283]","[1121, 2334]",667,"[1094.5, 2334]","[1094.5, 2283]","[1068, 2308.5]","[1121, 2308.5]","[-1, 0]","[669, 669]","[-1, 0]","[666, 666]"
668,"[1105, 2287]","[1150, 2331]",668,"[1127.5, 2331]","[1127.5, 2287]","[1105, 2309.0]","[1150, 2309.0]","[-1, 0]","[669, 669]","[-1, 0]","[667, 667]"
669,"[1153, 2283]","[1283, 2334]",669,"[1218.0, 2334]","[1218.0, 2283]","[1153, 2308.5]","[1283, 2308.5]","[-1, 0]","[670, 670]","[-1, 0]","[668, 668]"
670,"[1283, 2290]","[1322, 2328]",670,"[1302.5, 2328]","[1302.5, 2290]","[1283, 2309.0]","[1322, 2309.0]","[-1, 0]","[671, 671]","[-1, 0]","[669, 669]"
671,"[1327, 2283]","[1535, 2334]",671,"[1431.0, 2334]","[1431.0, 2283]","[1327, 2308.5]","[1535, 2308.5]","[842, 842]","[672, 672]","[-1, 0]","[670, 670]"
672,"[1537, 2273]","[1641, 2338]",672,"[1589.0, 2338]","[1589.0, 2273]","[1537, 2305.5]","[1641, 2305.5]","[843, 843]","[-1, 0]","[809, 809]","[671, 671]"
673,"[1687, 2276]","[1786, 2341]",673,"[1736.5, 2341]","[1736.5, 2276]","[1687, 2308.5]","[1786, 2308.5]","[844, 844]","[674, 674]","[-1, 0]","[-1, 0]"
674,"[1786, 2273]","[1868, 2341]",674,"[1827.0, 2341]","[1827.0, 2273]","[1786, 2307.0]","[1868, 2307.0]","[845, 845]","[675, 675]","[-1, 0]","[673, 673]"
675,"[1871, 2283]","[2030, 2334]",675,"[1950.5, 2334]","[1950.5, 2283]","[1871, 2308.5]","[2030, 2308.5]","[847, 847]","[676, 676]","[-1, 0]","[674, 674]"
676,"[2035, 2280]","[2144, 2334]",676,"[2089.5, 2334]","[2089.5, 2280]","[2035, 2307.0]","[2144, 2307.0]","[848, 848]","[677, 677]","[-1, 0]","[675, 675]"
677,"[2151, 2293]","[2170, 2321]",677,"[2160.5, 2321]","[2160.5, 2293]","[2151, 2307.0]","[2170, 2307.0]","[-1, 0]","[678, 678]","[-1, 0]","[676, 676]"
678,"[2180, 2287]","[2306, 2328]",678,"[2243.0, 2328]","[2243.0, 2287]","[2180, 2307.5]","[2306, 2307.5]","[-1, 0]","[679, 679]","[814, 814]","[677, 677]"
679,"[2313, 2290]","[2376, 2334]",679,"[2344.5, 2334]","[2344.5, 2290]","[2313, 2312.0]","[2376, 2312.0]","[-1, 0]","[-1, 0]","[815, 815]","[678, 678]"
680,"[952, 2386]","[993, 2434]",680,"[972.5, 2434]","[972.5, 2386]","[952, 2410.0]","[993, 2410.0]","[726, 726]","[681, 681]","[-1, 0]","[-1, 0]"
681,"[1003, 2393]","[1030, 2430]",681,"[1016.5, 2430]","[1016.5, 2393]","[1003, 2411.5]","[1030, 2411.5]","[726, 726]","[682, 682]","[-1, 0]","[680, 680]"
682,"[1037, 2386]","[1119, 2447]",682,"[1078.0, 2447]","[1078.0, 2386]","[1037, 2416.5]","[1119, 2416.5]","[-1, 0]","[683, 683]","[838, 838]","[681, 681]"
683,"[1129, 2386]","[1208, 2440]",683,"[1168.5, 2440]","[1168.5, 2386]","[1129, 2413.0]","[1208, 2413.0]","[-1, 0]","[684, 684]","[839, 839]","[682, 682]"
684,"[1223, 2389]","[1341, 2430]",684,"[1282.0, 2430]","[1282.0, 2389]","[1223, 2409.5]","[1341, 2409.5]","[-1, 0]","[685, 685]","[840, 840]","[683, 683]"
685,"[1356, 2389]","[1404, 2430]",685,"[1380.0, 2430]","[1380.0, 2389]","[1356, 2409.5]","[1404, 2409.5]","[-1, 0]","[686, 686]","[841, 841]","[684, 684]"
686,"[1416, 2389]","[1535, 2430]",686,"[1475.5, 2430]","[1475.5, 2389]","[1416, 2409.5]","[1535, 2409.5]","[-1, 0]","[687, 687]","[842, 842]","[685, 685]"
687,"[1547, 2389]","[1646, 2440]",687,"[1596.5, 2440]","[1596.5, 2389]","[1547, 2414.5]","[1646, 2414.5]","[-1, 0]","[-1, 0]","[843, 843]","[686, 686]"
688,"[1685, 2379]","[1786, 2447]",688,"[1735.5, 2447]","[1735.5, 2379]","[1685, 2413.0]","[1786, 2413.0]","[825, 825]","[689, 689]","[844, 844]","[-1, 0]"
689,"[1786, 2379]","[1873, 2444]",689,"[1829.5, 2444]","[1829.5, 2379]","[1786, 2411.5]","[1873, 2411.5]","[826, 826]","[690, 690]","[845, 845]","[688, 688]"
690,"[1873, 2386]","[1946, 2444]",690,"[1909.5, 2444]","[1909.5, 2386]","[1873, 2415.0]","[1946, 2415.0]","[-1, 0]","[691, 691]","[846, 846]","[689, 689]"
691,"[1946, 2382]","[2047, 2434]",691,"[1996.5, 2434]","[1996.5, 2382]","[1946, 2408.0]","[2047, 2408.0]","[-1, 0]","[692, 692]","[847, 847]","[690, 690]"
692,"[2045, 2386]","[2265, 2434]",692,"[2155.0, 2434]","[2155.0, 2386]","[2045, 2410.0]","[2265, 2410.0]","[822, 822]","[693, 693]","[-1, 0]","[691, 691]"
693,"[2267, 2389]","[2376, 2427]",693,"[2321.5, 2427]","[2321.5, 2389]","[2267, 2408.0]","[2376, 2408.0]","[824, 824]","[-1, 0]","[849, 849]","[692, 692]"
694,"[205, 1866]","[312, 1921]",694,"[258.5, 1921]","[258.5, 1866]","[205, 1893.5]","[312, 1893.5]","[703, 703]","[695, 695]","[429, 429]","[-1, 0]"
695,"[314, 1870]","[377, 1914]",695,"[345.5, 1914]","[345.5, 1870]","[314, 1892.0]","[377, 1892.0]","[704, 704]","[696, 696]","[-1, 0]","[694, 694]"
696,"[379, 1866]","[495, 1921]",696,"[437.0, 1921]","[437.0, 1866]","[379, 1893.5]","[495, 1893.5]","[-1, 0]","[697, 697]","[430, 430]","[695, 695]"
697,"[493, 1863]","[624, 1924]",697,"[558.5, 1924]","[558.5, 1863]","[493, 1893.5]","[624, 1893.5]","[-1, 0]","[698, 698]","[-1, 0]","[696, 696]"
698,"[621, 1856]","[694, 1924]",698,"[657.5, 1924]","[657.5, 1856]","[621, 1890.0]","[694, 1890.0]","[706, 706]","[699, 699]","[-1, 0]","[697, 697]"
699,"[686, 1859]","[781, 1928]",699,"[733.5, 1928]","[733.5, 1859]","[686, 1893.5]","[781, 1893.5]","[-1, 0]","[700, 700]","[432, 432]","[698, 698]"
700,"[783, 1866]","[904, 1921]",700,"[843.5, 1921]","[843.5, 1866]","[783, 1893.5]","[904, 1893.5]","[-1, 0]","[-1, 0]","[-1, 0]","[699, 699]"
701,"[952, 1856]","[1092, 1931]",701,"[1022.0, 1931]","[1022.0, 1856]","[952, 1893.5]","[1092, 1893.5]","[-1, 0]","[702, 702]","[435, 435]","[-1, 0]"
702,"[1092, 1870]","[1240, 1921]",702,"[1166.0, 1921]","[1166.0, 1870]","[1092, 1895.5]","[1240, 1895.5]","[-1, 0]","[-1, 0]","[-1, 0]","[701, 701]"
703,"[203, 1917]","[280, 1969]",703,"[241.5, 1969]","[241.5, 1917]","[203, 1943.0]","[280, 1943.0]","[787, 787]","[704, 704]","[694, 694]","[-1, 0]"
704,"[285, 1924]","[423, 1962]",704,"[354.0, 1962]","[354.0, 1924]","[285, 1943.0]","[423, 1943.0]","[788, 788]","[705, 705]","[695, 695]","[703, 703]"
705,"[430, 1921]","[541, 1972]",705,"[485.5, 1972]","[485.5, 1921]","[430, 1946.5]","[541, 1946.5]","[-1, 0]","[706, 706]","[-1, 0]","[704, 704]"
706,"[541, 1914]","[715, 1979]",706,"[628.0, 1979]","[628.0, 1914]","[541, 1946.5]","[715, 1946.5]","[790, 790]","[707, 707]","[698, 698]","[705, 705]"
707,"[711, 1917]","[902, 1982]",707,"[806.5, 1982]","[806.5, 1917]","[711, 1949.5]","[902, 1949.5]","[792, 792]","[-1, 0]","[-1, 0]","[706, 706]"
708,"[208, 2133]","[259, 2177]",708,"[233.5, 2177]","[233.5, 2133]","[208, 2155.0]","[259, 2155.0]","[-1, 0]","[709, 709]","[465, 465]","[-1, 0]"
709,"[263, 2126]","[331, 2181]",709,"[297.0, 2181]","[297.0, 2126]","[263, 2153.5]","[331, 2153.5]","[483, 483]","[710, 710]","[-1, 0]","[708, 708]"
710,"[338, 2126]","[508, 2177]",710,"[423.0, 2177]","[423.0, 2126]","[338, 2151.5]","[508, 2151.5]","[-1, 0]","[711, 711]","[-1, 0]","[709, 709]"
711,"[517, 2123]","[633, 2174]",711,"[575.0, 2174]","[575.0, 2123]","[517, 2148.5]","[633, 2148.5]","[-1, 0]","[712, 712]","[-1, 0]","[710, 710]"
712,"[643, 2133]","[706, 2174]",712,"[674.5, 2174]","[674.5, 2133]","[643, 2153.5]","[706, 2153.5]","[485, 485]","[713, 713]","[-1, 0]","[711, 711]"
713,"[713, 2123]","[851, 2184]",713,"[782.0, 2184]","[782.0, 2123]","[713, 2153.5]","[851, 2153.5]","[-1, 0]","[487, 487]","[469, 469]","[712, 712]"
714,"[208, 2283]","[387, 2334]",714,"[297.5, 2334]","[297.5, 2283]","[208, 2308.5]","[387, 2308.5]","[-1, 0]","[715, 715]","[800, 800]","[-1, 0]"
715,"[399, 2280]","[437, 2331]",715,"[418.0, 2331]","[418.0, 2280]","[399, 2305.5]","[437, 2305.5]","[-1, 0]","[716, 716]","[801, 801]","[714, 714]"
716,"[452, 2283]","[677, 2331]",716,"[564.5, 2331]","[564.5, 2283]","[452, 2307.0]","[677, 2307.0]","[836, 836]","[-1, 0]","[-1, 0]","[715, 715]"
717,"[205, 2382]","[336, 2444]",717,"[270.5, 2444]","[270.5, 2382]","[205, 2413.0]","[336, 2413.0]","[-1, 0]","[718, 718]","[-1, 0]","[-1, 0]"
718,"[341, 2389]","[382, 2434]",718,"[361.5, 2434]","[361.5, 2389]","[341, 2411.5]","[382, 2411.5]","[-1, 0]","[719, 719]","[835, 835]","[717, 717]"
719,"[387, 2386]","[476, 2437]",719,"[431.5, 2437]","[431.5, 2386]","[387, 2411.5]","[476, 2411.5]","[723, 723]","[720, 720]","[-1, 0]","[718, 718]"
720,"[481, 2393]","[570, 2434]",720,"[525.5, 2434]","[525.5, 2393]","[481, 2413.5]","[570, 2413.5]","[724, 724]","[721, 721]","[836, 836]","[719, 719]"
721,"[592, 2396]","[725, 2434]",721,"[658.5, 2434]","[658.5, 2396]","[592, 2415.0]","[725, 2415.0]","[-1, 0]","[-1, 0]","[-1, 0]","[720, 720]"
722,"[251, 2434]","[375, 2499]",722,"[313.0, 2499]","[313.0, 2434]","[251, 2466.5]","[375, 2466.5]","[729, 729]","[723, 723]","[-1, 0]","[-1, 0]"
723,"[382, 2447]","[452, 2495]",723,"[417.0, 2495]","[417.0, 2447]","[382, 2471.0]","[452, 2471.0]","[-1, 0]","[724, 724]","[719, 719]","[722, 722]"
724,"[459, 2440]","[549, 2495]",724,"[504.0, 2495]","[504.0, 2440]","[459, 2467.5]","[549, 2467.5]","[730, 730]","[725, 725]","[720, 720]","[723, 723]"
725,"[553, 2437]","[906, 2499]",725,"[729.5, 2499]","[729.5, 2437]","[553, 2468.0]","[906, 2468.0]","[-1, 0]","[-1, 0]","[-1, 0]","[724, 724]"
726,"[952, 2437]","[1056, 2492]",726,"[1004.0, 2492]","[1004.0, 2437]","[952, 2464.5]","[1056, 2464.5]","[-1, 0]","[727, 727]","[681, 681]","[-1, 0]"
727,"[1056, 2437]","[1192, 2499]",727,"[1124.0, 2499]","[1124.0, 2437]","[1056, 2468.0]","[1192, 2468.0]","[-1, 0]","[-1, 0]","[-1, 0]","[726, 726]"
728,"[205, 2488]","[285, 2543]",728,"[245.0, 2543]","[245.0, 2488]","[205, 2515.5]","[285, 2515.5]","[734, 734]","[729, 729]","[-1, 0]","[-1, 0]"
729,"[292, 2488]","[392, 2557]",729,"[342.0, 2557]","[342.0, 2488]","[292, 2522.5]","[392, 2522.5]","[-1, 0]","[730, 730]","[722, 722]","[728, 728]"
730,"[399, 2492]","[566, 2543]",730,"[482.5, 2543]","[482.5, 2492]","[399, 2517.5]","[566, 2517.5]","[735, 735]","[731, 731]","[724, 724]","[729, 729]"
731,"[578, 2495]","[607, 2533]",731,"[592.5, 2533]","[592.5, 2495]","[578, 2514.0]","[607, 2514.0]","[-1, 0]","[732, 732]","[-1, 0]","[730, 730]"
732,"[619, 2492]","[715, 2546]",732,"[667.0, 2546]","[667.0, 2492]","[619, 2519.0]","[715, 2519.0]","[736, 736]","[733, 733]","[-1, 0]","[731, 731]"
733,"[728, 2495]","[897, 2536]",733,"[812.5, 2536]","[812.5, 2495]","[728, 2515.5]","[897, 2515.5]","[738, 738]","[-1, 0]","[-1, 0]","[732, 732]"
734,"[208, 2536]","[290, 2598]",734,"[249.0, 2598]","[249.0, 2536]","[208, 2567.0]","[290, 2567.0]","[-1, 0]","[735, 735]","[728, 728]","[-1, 0]"
735,"[292, 2529]","[619, 2601]",735,"[455.5, 2601]","[455.5, 2529]","[292, 2565.0]","[619, 2565.0]","[-1, 0]","[736, 736]","[730, 730]","[734, 734]"
736,"[624, 2536]","[701, 2594]",736,"[662.5, 2594]","[662.5, 2536]","[624, 2565.0]","[701, 2565.0]","[744, 744]","[737, 737]","[732, 732]","[735, 735]"
737,"[706, 2533]","[790, 2604]",737,"[748.0, 2604]","[748.0, 2533]","[706, 2568.5]","[790, 2568.5]","[745, 745]","[738, 738]","[-1, 0]","[736, 736]"
738,"[798, 2546]","[851, 2598]",738,"[824.5, 2598]","[824.5, 2546]","[798, 2572.0]","[851, 2572.0]","[746, 746]","[739, 739]","[733, 733]","[737, 737]"
