Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
585,"[1813, 3004]","[1900, 3069]",585,"[1856.5, 3069]","[1856.5, 3004]","[1813, 3036.5]","[1900, 3036.5]","[592, 592]","[586, 586]","[775, 775]","[584, 584]"
586,"[1902, 3008]","[1989, 3059]",586,"[1945.5, 3059]","[1945.5, 3008]","[1902, 3033.5]","[1989, 3033.5]","[598, 598]","[594, 594]","[776, 776]","[585, 585]"
587,"[1994, 3008]","[2110, 3062]",587,"[2052.0, 3062]","[2052.0, 3008]","[1994, 3035.0]","[2110, 3035.0]","[594, 594]","[588, 588]","[777, 777]","[593, 593]"
588,"[2112, 3004]","[2204, 3059]",588,"[2158.0, 3059]","[2158.0, 3004]","[2112, 3031.5]","[2204, 3031.5]","[-1, 0]","[590, 590]","[778, 778]","[587, 587]"
589,"[2212, 3001]","[2253, 3052]",589,"[2232.5, 3052]","[2232.5, 3001]","[2212, 3026.5]","[2253, 3026.5]","[595, 595]","[590, 590]","[779, 779]","[778, 778]"
590,"[2243, 3001]","[2313, 3056]",590,"[2278.0, 3056]","[2278.0, 3001]","[2243, 3028.5]","[2313, 3028.5]","[596, 596]","[-1, 0]","[780, 780]","[589, 589]"
591,"[1668, 3052]","[1781, 3107]",591,"[1724.5, 3107]","[1724.5, 3052]","[1668, 3079.5]","[1781, 3079.5]","[793, 793]","[592, 592]","[774, 774]","[-1, 0]"
592,"[1791, 3056]","[1955, 3117]",592,"[1873.0, 3117]","[1873.0, 3056]","[1791, 3086.5]","[1955, 3086.5]","[795, 795]","[594, 594]","[585, 585]","[591, 591]"
593,"[1958, 3059]","[1996, 3104]",593,"[1977.0, 3104]","[1977.0, 3059]","[1958, 3081.5]","[1996, 3081.5]","[598, 598]","[594, 594]","[586, 586]","[592, 592]"
594,"[2004, 3059]","[2170, 3100]",594,"[2087.0, 3100]","[2087.0, 3059]","[2004, 3079.5]","[2170, 3079.5]","[599, 599]","[595, 595]","[587, 587]","[593, 593]"
595,"[2178, 3056]","[2303, 3114]",595,"[2240.5, 3114]","[2240.5, 3056]","[2178, 3085.0]","[2303, 3085.0]","[600, 600]","[596, 596]","[779, 779]","[594, 594]"
596,"[2299, 3056]","[2344, 3104]",596,"[2321.5, 3104]","[2321.5, 3056]","[2299, 3080.0]","[2344, 3080.0]","[600, 600]","[-1, 0]","[590, 590]","[595, 595]"
597,"[1670, 3107]","[1820, 3158]",597,"[1745.0, 3158]","[1745.0, 3107]","[1670, 3132.5]","[1820, 3132.5]","[793, 793]","[598, 598]","[591, 591]","[-1, 0]"
598,"[1820, 3104]","[2052, 3165]",598,"[1936.0, 3165]","[1936.0, 3104]","[1820, 3134.5]","[2052, 3134.5]","[796, 796]","[599, 599]","[593, 593]","[597, 597]"
599,"[2050, 3107]","[2212, 3168]",599,"[2131.0, 3168]","[2131.0, 3107]","[2050, 3137.5]","[2212, 3137.5]","[798, 798]","[600, 600]","[594, 594]","[796, 796]"
600,"[2209, 3110]","[2340, 3162]",600,"[2274.5, 3162]","[2274.5, 3110]","[2209, 3136.0]","[2340, 3136.0]","[800, 800]","[-1, 0]","[596, 596]","[599, 599]"
601,"[1668, 3209]","[1808, 3261]",601,"[1738.0, 3261]","[1738.0, 3209]","[1668, 3235.0]","[1808, 3235.0]","[608, 608]","[602, 602]","[793, 793]","[-1, 0]"
602,"[1810, 3213]","[1943, 3264]",602,"[1876.5, 3264]","[1876.5, 3213]","[1810, 3238.5]","[1943, 3238.5]","[-1, 0]","[603, 603]","[795, 795]","[601, 601]"
603,"[1948, 3213]","[2047, 3254]",603,"[1997.5, 3254]","[1997.5, 3213]","[1948, 3233.5]","[2047, 3233.5]","[610, 610]","[797, 797]","[796, 796]","[602, 602]"
604,"[2050, 3213]","[2096, 3257]",604,"[2073.0, 3257]","[2073.0, 3213]","[2050, 3235.0]","[2096, 3235.0]","[610, 610]","[605, 605]","[797, 797]","[610, 610]"
605,"[2093, 3203]","[2199, 3268]",605,"[2146.0, 3268]","[2146.0, 3203]","[2093, 3235.5]","[2199, 3235.5]","[611, 611]","[799, 799]","[798, 798]","[604, 604]"
606,"[2197, 3199]","[2250, 3257]",606,"[2223.5, 3257]","[2223.5, 3199]","[2197, 3228.0]","[2250, 3228.0]","[612, 612]","[800, 800]","[799, 799]","[799, 799]"
607,"[2243, 3203]","[2400, 3268]",607,"[2321.5, 3268]","[2321.5, 3203]","[2243, 3235.5]","[2400, 3235.5]","[614, 614]","[-1, 0]","[800, 800]","[799, 799]"
608,"[1668, 3261]","[1907, 3309]",608,"[1787.5, 3309]","[1787.5, 3261]","[1668, 3285.0]","[1907, 3285.0]","[831, 831]","[609, 609]","[601, 601]","[-1, 0]"
609,"[1931, 3257]","[2021, 3322]",609,"[1976.0, 3322]","[1976.0, 3257]","[1931, 3289.5]","[2021, 3289.5]","[-1, 0]","[611, 611]","[796, 796]","[608, 608]"
610,"[2018, 3261]","[2067, 3305]",610,"[2042.5, 3305]","[2042.5, 3261]","[2018, 3283.0]","[2067, 3283.0]","[-1, 0]","[611, 611]","[604, 604]","[609, 609]"
611,"[2069, 3257]","[2190, 3326]",611,"[2129.5, 3326]","[2129.5, 3257]","[2069, 3291.5]","[2190, 3291.5]","[833, 833]","[613, 613]","[605, 605]","[610, 610]"
612,"[2190, 3261]","[2233, 3312]",612,"[2211.5, 3312]","[2211.5, 3261]","[2190, 3286.5]","[2233, 3286.5]","[834, 834]","[835, 835]","[606, 606]","[611, 611]"
613,"[2236, 3254]","[2340, 3309]",613,"[2288.0, 3309]","[2288.0, 3254]","[2236, 3281.5]","[2340, 3281.5]","[835, 835]","[614, 614]","[800, 800]","[612, 612]"
614,"[2342, 3261]","[2395, 3302]",614,"[2368.5, 3302]","[2368.5, 3261]","[2342, 3281.5]","[2395, 3281.5]","[836, 836]","[-1, 0]","[607, 607]","[613, 613]"
615,"[1673, 3367]","[1832, 3404]",615,"[1752.5, 3404]","[1752.5, 3367]","[1673, 3385.5]","[1832, 3385.5]","[-1, 0]","[832, 832]","[831, 831]","[-1, 0]"
616,"[1861, 3370]","[1907, 3401]",616,"[1884.0, 3401]","[1884.0, 3370]","[1861, 3385.5]","[1907, 3385.5]","[-1, 0]","[617, 617]","[832, 832]","[615, 615]"
617,"[1919, 3360]","[2204, 3411]",617,"[2061.5, 3411]","[2061.5, 3360]","[1919, 3385.5]","[2204, 3385.5]","[-1, 0]","[-1, 0]","[833, 833]","[616, 616]"
618,"[486, 1583]","[737, 1668]",618,"[611.5, 1668]","[611.5, 1583]","[486, 1625.5]","[737, 1625.5]","[107, 107]","[-1, 0]","[95, 95]","[96, 96]"
619,"[1322, 1593]","[1470, 1644]",619,"[1396.0, 1644]","[1396.0, 1593]","[1322, 1618.5]","[1470, 1618.5]","[278, 278]","[620, 620]","[-1, 0]","[626, 626]"
620,"[1467, 1596]","[1552, 1637]",620,"[1509.5, 1637]","[1509.5, 1596]","[1467, 1616.5]","[1552, 1616.5]","[274, 274]","[-1, 0]","[451, 451]","[619, 619]"
621,"[1926, 1593]","[1963, 1641]",621,"[1944.5, 1641]","[1944.5, 1593]","[1926, 1617.0]","[1963, 1617.0]","[470, 470]","[622, 622]","[459, 459]","[461, 461]"
622,"[1960, 1586]","[2067, 1651]",622,"[2013.5, 1651]","[2013.5, 1586]","[1960, 1618.5]","[2067, 1618.5]","[465, 465]","[623, 623]","[459, 459]","[621, 621]"
623,"[2064, 1603]","[2105, 1634]",623,"[2084.5, 1634]","[2084.5, 1603]","[2064, 1618.5]","[2105, 1618.5]","[466, 466]","[624, 624]","[-1, 0]","[622, 622]"
624,"[2120, 1596]","[2277, 1647]",624,"[2198.5, 1647]","[2198.5, 1596]","[2120, 1621.5]","[2277, 1621.5]","[467, 467]","[625, 625]","[-1, 0]","[623, 623]"
625,"[2279, 1596]","[2320, 1641]",625,"[2299.5, 1641]","[2299.5, 1596]","[2279, 1618.5]","[2320, 1618.5]","[-1, 0]","[-1, 0]","[-1, 0]","[624, 624]"
626,"[1184, 1579]","[1332, 1682]",626,"[1258.0, 1682]","[1258.0, 1579]","[1184, 1630.5]","[1332, 1630.5]","[277, 277]","[619, 619]","[448, 448]","[270, 270]"
627,"[870, 1740]","[996, 1805]",627,"[933.0, 1805]","[933.0, 1740]","[870, 1772.5]","[996, 1772.5]","[280, 280]","[628, 628]","[268, 268]","[-1, 0]"
628,"[998, 1743]","[1066, 1798]",628,"[1032.0, 1798]","[1032.0, 1743]","[998, 1770.5]","[1066, 1770.5]","[283, 283]","[629, 629]","[-1, 0]","[627, 627]"
629,"[1066, 1740]","[1218, 1805]",629,"[1142.0, 1805]","[1142.0, 1740]","[1066, 1772.5]","[1218, 1772.5]","[282, 282]","[630, 630]","[276, 276]","[628, 628]"
630,"[1218, 1743]","[1267, 1791]",630,"[1242.5, 1791]","[1242.5, 1743]","[1218, 1767.0]","[1267, 1767.0]","[-1, 0]","[631, 631]","[277, 277]","[629, 629]"
631,"[1274, 1747]","[1383, 1788]",631,"[1328.5, 1788]","[1328.5, 1747]","[1274, 1767.5]","[1383, 1767.5]","[-1, 0]","[632, 632]","[278, 278]","[630, 630]"
632,"[1390, 1747]","[1523, 1788]",632,"[1456.5, 1788]","[1456.5, 1747]","[1390, 1767.5]","[1523, 1767.5]","[-1, 0]","[633, 633]","[279, 279]","[631, 631]"
633,"[1528, 1740]","[1605, 1791]",633,"[1566.5, 1791]","[1566.5, 1740]","[1528, 1765.5]","[1605, 1765.5]","[-1, 0]","[-1, 0]","[-1, 0]","[632, 632]"
634,"[1670, 1736]","[1820, 1801]",634,"[1745.0, 1801]","[1745.0, 1736]","[1670, 1768.5]","[1820, 1768.5]","[476, 476]","[635, 635]","[468, 468]","[-1, 0]"
635,"[1822, 1740]","[1893, 1798]",635,"[1857.5, 1798]","[1857.5, 1740]","[1822, 1769.0]","[1893, 1769.0]","[-1, 0]","[636, 636]","[469, 469]","[634, 634]"
636,"[1890, 1740]","[1960, 1798]",636,"[1925.0, 1798]","[1925.0, 1740]","[1890, 1769.0]","[1960, 1769.0]","[482, 482]","[637, 637]","[470, 470]","[635, 635]"
637,"[1958, 1743]","[2062, 1798]",637,"[2010.0, 1798]","[2010.0, 1743]","[1958, 1770.5]","[2062, 1770.5]","[478, 478]","[638, 638]","[471, 471]","[636, 636]"
638,"[2062, 1740]","[2134, 1798]",638,"[2098.0, 1798]","[2098.0, 1740]","[2062, 1769.0]","[2134, 1769.0]","[479, 479]","[639, 639]","[472, 472]","[637, 637]"
639,"[2137, 1743]","[2359, 1805]",639,"[2248.0, 1805]","[2248.0, 1743]","[2137, 1774.0]","[2359, 1774.0]","[480, 480]","[-1, 0]","[474, 474]","[638, 638]"
640,"[2286, 1853]","[2359, 1894]",640,"[2322.5, 1894]","[2322.5, 1853]","[2286, 1873.5]","[2359, 1873.5]","[490, 490]","[-1, 0]","[480, 480]","[-1, 0]"
641,"[466, 2270]","[568, 2321]",641,"[517.0, 2321]","[517.0, 2270]","[466, 2295.5]","[568, 2295.5]","[-1, 0]","[-1, 0]","[-1, 0]","[137, 137]"
642,"[1658, 2177]","[1764, 2321]",642,"[1711.0, 2321]","[1711.0, 2177]","[1658, 2249.0]","[1764, 2249.0]","[651, 651]","[525, 525]","[515, 515]","[-1, 0]"
643,"[870, 2300]","[969, 2355]",643,"[919.5, 2355]","[919.5, 2300]","[870, 2327.5]","[969, 2327.5]","[347, 347]","[644, 644]","[335, 335]","[-1, 0]"
644,"[974, 2304]","[1068, 2345]",644,"[1021.0, 2345]","[1021.0, 2304]","[974, 2324.5]","[1068, 2324.5]","[-1, 0]","[645, 645]","[336, 336]","[643, 643]"
645,"[1078, 2307]","[1146, 2348]",645,"[1112.0, 2348]","[1112.0, 2307]","[1078, 2327.5]","[1146, 2327.5]","[342, 342]","[646, 646]","[337, 337]","[644, 644]"
646,"[1150, 2297]","[1254, 2365]",646,"[1202.0, 2365]","[1202.0, 2297]","[1150, 2331.0]","[1254, 2331.0]","[349, 349]","[647, 647]","[338, 338]","[645, 645]"
647,"[1247, 2276]","[1349, 2355]",647,"[1298.0, 2355]","[1298.0, 2276]","[1247, 2315.5]","[1349, 2315.5]","[350, 350]","[648, 648]","[332, 332]","[646, 646]"
648,"[1346, 2297]","[1421, 2365]",648,"[1383.5, 2365]","[1383.5, 2297]","[1346, 2331.0]","[1421, 2331.0]","[345, 345]","[649, 649]","[339, 339]","[647, 647]"
649,"[1421, 2297]","[1523, 2362]",649,"[1472.0, 2362]","[1472.0, 2297]","[1421, 2329.5]","[1523, 2329.5]","[351, 351]","[650, 650]","[-1, 0]","[648, 648]"
650,"[1491, 2273]","[1593, 2369]",650,"[1542.0, 2369]","[1542.0, 2273]","[1491, 2321.0]","[1593, 2321.0]","[-1, 0]","[-1, 0]","[340, 340]","[649, 649]"
651,"[1675, 2304]","[1834, 2355]",651,"[1754.5, 2355]","[1754.5, 2304]","[1675, 2329.5]","[1834, 2329.5]","[530, 530]","[652, 652]","[642, 642]","[-1, 0]"
652,"[1837, 2297]","[2038, 2348]",652,"[1937.5, 2348]","[1937.5, 2297]","[1837, 2322.5]","[2038, 2322.5]","[532, 532]","[654, 654]","[-1, 0]","[651, 651]"
653,"[2042, 2304]","[2083, 2348]",653,"[2062.5, 2348]","[2062.5, 2304]","[2042, 2326.0]","[2083, 2326.0]","[533, 533]","[654, 654]","[526, 526]","[652, 652]"
654,"[2088, 2304]","[2303, 2355]",654,"[2195.5, 2355]","[2195.5, 2304]","[2088, 2329.5]","[2303, 2329.5]","[534, 534]","[655, 655]","[-1, 0]","[653, 653]"
655,"[2299, 2300]","[2383, 2355]",655,"[2341.0, 2355]","[2341.0, 2300]","[2299, 2327.5]","[2383, 2327.5]","[536, 536]","[-1, 0]","[529, 529]","[654, 654]"
656,"[68, 2505]","[222, 2557]",656,"[145.0, 2557]","[145.0, 2505]","[68, 2531.0]","[222, 2531.0]","[667, 667]","[668, 668]","[139, 139]","[-1, 0]"
657,"[227, 2505]","[326, 2557]",657,"[276.5, 2557]","[276.5, 2505]","[227, 2531.0]","[326, 2531.0]","[669, 669]","[658, 658]","[-1, 0]","[667, 667]"
658,"[334, 2505]","[541, 2557]",658,"[437.5, 2557]","[437.5, 2505]","[334, 2531.0]","[541, 2531.0]","[670, 670]","[671, 671]","[-1, 0]","[669, 669]"
659,"[549, 2522]","[568, 2550]",659,"[558.5, 2550]","[558.5, 2522]","[549, 2536.0]","[568, 2536.0]","[-1, 0]","[671, 671]","[-1, 0]","[670, 670]"
660,"[611, 2509]","[720, 2550]",660,"[665.5, 2550]","[665.5, 2509]","[611, 2529.5]","[720, 2529.5]","[671, 671]","[661, 661]","[-1, 0]","[659, 659]"
661,"[720, 2499]","[795, 2553]",661,"[757.5, 2553]","[757.5, 2499]","[720, 2526.0]","[795, 2526.0]","[672, 672]","[-1, 0]","[-1, 0]","[660, 660]"
662,"[875, 2505]","[967, 2560]",662,"[921.0, 2560]","[921.0, 2505]","[875, 2532.5]","[967, 2532.5]","[673, 673]","[674, 674]","[352, 352]","[-1, 0]"
663,"[969, 2505]","[1124, 2557]",663,"[1046.5, 2557]","[1046.5, 2505]","[969, 2531.0]","[1124, 2531.0]","[674, 674]","[664, 664]","[354, 354]","[673, 673]"
664,"[1129, 2502]","[1221, 2553]",664,"[1175.0, 2553]","[1175.0, 2502]","[1129, 2527.5]","[1221, 2527.5]","[675, 675]","[665, 665]","[349, 349]","[663, 663]"
665,"[1225, 2509]","[1274, 2557]",665,"[1249.5, 2557]","[1249.5, 2509]","[1225, 2533.0]","[1274, 2533.0]","[675, 675]","[676, 676]","[355, 355]","[664, 664]"
666,"[1281, 2505]","[1508, 2557]",666,"[1394.5, 2557]","[1394.5, 2505]","[1281, 2531.0]","[1508, 2531.0]","[677, 677]","[-1, 0]","[-1, 0]","[665, 665]"
667,"[68, 2546]","[225, 2608]",667,"[146.5, 2608]","[146.5, 2546]","[68, 2577.0]","[225, 2577.0]","[150, 150]","[669, 669]","[656, 656]","[-1, 0]"
668,"[215, 2553]","[278, 2598]",668,"[246.5, 2598]","[246.5, 2553]","[215, 2575.5]","[278, 2575.5]","[-1, 0]","[669, 669]","[657, 657]","[667, 667]"
669,"[276, 2550]","[348, 2604]",669,"[312.0, 2604]","[312.0, 2550]","[276, 2577.0]","[348, 2577.0]","[145, 145]","[670, 670]","[657, 657]","[668, 668]"
670,"[348, 2553]","[553, 2618]",670,"[450.5, 2618]","[450.5, 2553]","[348, 2585.5]","[553, 2585.5]","[147, 147]","[671, 671]","[658, 658]","[669, 669]"
671,"[558, 2546]","[699, 2611]",671,"[628.5, 2611]","[628.5, 2546]","[558, 2578.5]","[699, 2578.5]","[148, 148]","[672, 672]","[660, 660]","[670, 670]"
672,"[699, 2543]","[795, 2611]",672,"[747.0, 2611]","[747.0, 2543]","[699, 2577.0]","[795, 2577.0]","[155, 155]","[-1, 0]","[661, 661]","[671, 671]"
673,"[870, 2540]","[950, 2608]",673,"[910.0, 2608]","[910.0, 2540]","[870, 2574.0]","[950, 2574.0]","[357, 357]","[674, 674]","[662, 662]","[-1, 0]"
674,"[945, 2546]","[1153, 2608]",674,"[1049.0, 2608]","[1049.0, 2546]","[945, 2577.0]","[1153, 2577.0]","[358, 358]","[675, 675]","[663, 663]","[673, 673]"
675,"[1158, 2553]","[1252, 2608]",675,"[1205.0, 2608]","[1205.0, 2553]","[1158, 2580.5]","[1252, 2580.5]","[-1, 0]","[676, 676]","[665, 665]","[674, 674]"
676,"[1262, 2553]","[1361, 2608]",676,"[1311.5, 2608]","[1311.5, 2553]","[1262, 2580.5]","[1361, 2580.5]","[359, 359]","[677, 677]","[-1, 0]","[675, 675]"
677,"[1363, 2546]","[1460, 2601]",677,"[1411.5, 2601]","[1411.5, 2546]","[1363, 2573.5]","[1460, 2573.5]","[-1, 0]","[678, 678]","[666, 666]","[676, 676]"
678,"[1455, 2553]","[1569, 2604]",678,"[1512.0, 2604]","[1512.0, 2553]","[1455, 2578.5]","[1569, 2578.5]","[360, 360]","[-1, 0]","[-1, 0]","[677, 677]"
679,"[68, 2700]","[133, 2758]",679,"[100.5, 2758]","[100.5, 2700]","[68, 2729.0]","[133, 2729.0]","[700, 700]","[680, 680]","[-1, 0]","[-1, 0]"
680,"[140, 2710]","[292, 2762]",680,"[216.0, 2762]","[216.0, 2710]","[140, 2736.0]","[292, 2736.0]","[156, 156]","[681, 681]","[151, 151]","[679, 679]"
681,"[295, 2704]","[493, 2765]",681,"[394.0, 2765]","[394.0, 2704]","[295, 2734.5]","[493, 2734.5]","[-1, 0]","[682, 682]","[152, 152]","[680, 680]"
682,"[500, 2707]","[582, 2748]",682,"[541.0, 2748]","[541.0, 2707]","[500, 2727.5]","[582, 2727.5]","[-1, 0]","[684, 684]","[154, 154]","[681, 681]"
683,"[585, 2704]","[628, 2748]",683,"[606.5, 2748]","[606.5, 2704]","[585, 2726.0]","[628, 2726.0]","[-1, 0]","[684, 684]","[154, 154]","[682, 682]"
684,"[619, 2700]","[713, 2755]",684,"[666.0, 2755]","[666.0, 2700]","[619, 2727.5]","[713, 2727.5]","[-1, 0]","[685, 685]","[-1, 0]","[683, 683]"
685,"[713, 2700]","[805, 2751]",685,"[759.0, 2751]","[759.0, 2700]","[713, 2725.5]","[805, 2725.5]","[-1, 0]","[-1, 0]","[155, 155]","[684, 684]"
686,"[877, 2714]","[1039, 2755]",686,"[958.0, 2755]","[958.0, 2714]","[877, 2734.5]","[1039, 2734.5]","[727, 727]","[687, 687]","[361, 361]","[-1, 0]"
687,"[1047, 2700]","[1097, 2762]",687,"[1072.0, 2762]","[1072.0, 2700]","[1047, 2731.0]","[1097, 2731.0]","[-1, 0]","[703, 703]","[-1, 0]","[686, 686]"
688,"[1102, 2710]","[1276, 2762]",688,"[1189.0, 2762]","[1189.0, 2710]","[1102, 2736.0]","[1276, 2736.0]","[728, 728]","[689, 689]","[362, 362]","[702, 702]"
689,"[1274, 2704]","[1433, 2765]",689,"[1353.5, 2765]","[1353.5, 2704]","[1274, 2734.5]","[1433, 2734.5]","[705, 705]","[706, 706]","[364, 364]","[688, 688]"
690,"[1441, 2710]","[1593, 2762]",690,"[1517.0, 2762]","[1517.0, 2710]","[1441, 2736.0]","[1593, 2736.0]","[731, 731]","[-1, 0]","[365, 365]","[705, 705]"
691,"[1668, 2700]","[1772, 2755]",691,"[1720.0, 2755]","[1720.0, 2700]","[1668, 2727.5]","[1772, 2727.5]","[708, 708]","[692, 692]","[568, 568]","[-1, 0]"
692,"[1784, 2704]","[1827, 2751]",692,"[1805.5, 2751]","[1805.5, 2704]","[1784, 2727.5]","[1827, 2727.5]","[709, 709]","[693, 693]","[-1, 0]","[691, 691]"
693,"[1827, 2707]","[1914, 2762]",693,"[1870.5, 2762]","[1870.5, 2707]","[1827, 2734.5]","[1914, 2734.5]","[-1, 0]","[710, 710]","[569, 569]","[692, 692]"
694,"[1919, 2704]","[1984, 2758]",694,"[1951.5, 2758]","[1951.5, 2704]","[1919, 2731.0]","[1984, 2731.0]","[710, 710]","[695, 695]","[-1, 0]","[693, 693]"
695,"[1987, 2710]","[2069, 2751]",695,"[2028.0, 2751]","[2028.0, 2710]","[1987, 2730.5]","[2069, 2730.5]","[-1, 0]","[696, 696]","[570, 570]","[694, 694]"
696,"[2076, 2707]","[2163, 2762]",696,"[2119.5, 2762]","[2119.5, 2707]","[2076, 2734.5]","[2163, 2734.5]","[711, 711]","[698, 698]","[571, 571]","[695, 695]"
697,"[2163, 2704]","[2204, 2755]",697,"[2183.5, 2755]","[2183.5, 2704]","[2163, 2729.5]","[2204, 2729.5]","[711, 711]","[698, 698]","[572, 572]","[696, 696]"
698,"[2207, 2707]","[2289, 2758]",698,"[2248.0, 2758]","[2248.0, 2707]","[2207, 2732.5]","[2289, 2732.5]","[712, 712]","[699, 699]","[572, 572]","[697, 697]"
699,"[2284, 2700]","[2378, 2751]",699,"[2331.0, 2751]","[2331.0, 2700]","[2284, 2725.5]","[2378, 2725.5]","[712, 712]","[-1, 0]","[573, 573]","[698, 698]"
700,"[68, 2755]","[225, 2820]",700,"[146.5, 2820]","[146.5, 2755]","[68, 2787.5]","[225, 2787.5]","[163, 163]","[701, 701]","[679, 679]","[-1, 0]"
701,"[225, 2751]","[343, 2816]",701,"[284.0, 2816]","[284.0, 2751]","[225, 2783.5]","[343, 2783.5]","[-1, 0]","[157, 157]","[-1, 0]","[700, 700]"
702,"[873, 2755]","[1092, 2816]",702,"[982.5, 2816]","[982.5, 2755]","[873, 2785.5]","[1092, 2785.5]","[727, 727]","[703, 703]","[686, 686]","[-1, 0]"
703,"[1100, 2755]","[1221, 2810]",703,"[1160.5, 2810]","[1160.5, 2755]","[1100, 2782.5]","[1221, 2782.5]","[728, 728]","[704, 704]","[688, 688]","[702, 702]"
704,"[1230, 2751]","[1337, 2806]",704,"[1283.5, 2806]","[1283.5, 2751]","[1230, 2778.5]","[1337, 2778.5]","[729, 729]","[705, 705]","[-1, 0]","[703, 703]"
705,"[1337, 2745]","[1433, 2810]",705,"[1385.0, 2810]","[1385.0, 2745]","[1337, 2777.5]","[1433, 2777.5]","[730, 730]","[706, 706]","[689, 689]","[704, 704]"
706,"[1436, 2755]","[1499, 2799]",706,"[1467.5, 2799]","[1467.5, 2755]","[1436, 2777.0]","[1499, 2777.0]","[-1, 0]","[707, 707]","[690, 690]","[705, 705]"
707,"[1499, 2755]","[1595, 2806]",707,"[1547.0, 2806]","[1547.0, 2755]","[1499, 2780.5]","[1595, 2780.5]","[731, 731]","[-1, 0]","[690, 690]","[706, 706]"
708,"[1673, 2765]","[1699, 2799]",708,"[1686.0, 2799]","[1686.0, 2765]","[1673, 2782.0]","[1699, 2782.0]","[720, 720]","[709, 709]","[691, 691]","[-1, 0]"
709,"[1697, 2758]","[1895, 2810]",709,"[1796.0, 2810]","[1796.0, 2758]","[1697, 2784.0]","[1895, 2784.0]","[721, 721]","[710, 710]","[692, 692]","[708, 708]"
710,"[1905, 2755]","[2033, 2806]",710,"[1969.0, 2806]","[1969.0, 2755]","[1905, 2780.5]","[2033, 2780.5]","[-1, 0]","[711, 711]","[694, 694]","[709, 709]"
711,"[2038, 2758]","[2243, 2810]",711,"[2140.5, 2810]","[2140.5, 2758]","[2038, 2784.0]","[2243, 2784.0]","[724, 724]","[712, 712]","[697, 697]","[710, 710]"
712,"[2245, 2755]","[2342, 2806]",712,"[2293.5, 2806]","[2293.5, 2755]","[2245, 2780.5]","[2342, 2780.5]","[726, 726]","[-1, 0]","[699, 699]","[711, 711]"
713,"[868, 2854]","[1039, 2916]",713,"[953.5, 2916]","[953.5, 2854]","[868, 2885.0]","[1039, 2885.0]","[770, 770]","[715, 715]","[727, 727]","[-1, 0]"
714,"[1032, 2861]","[1080, 2905]",714,"[1056.0, 2905]","[1056.0, 2861]","[1032, 2883.0]","[1080, 2883.0]","[733, 733]","[715, 715]","[-1, 0]","[713, 713]"
715,"[1083, 2857]","[1172, 2922]",715,"[1127.5, 2922]","[1127.5, 2857]","[1083, 2889.5]","[1172, 2889.5]","[771, 771]","[716, 716]","[728, 728]","[733, 733]"
716,"[1179, 2854]","[1317, 2929]",716,"[1248.0, 2929]","[1248.0, 2854]","[1179, 2891.5]","[1317, 2891.5]","[-1, 0]","[718, 718]","[729, 729]","[715, 715]"
717,"[1317, 2847]","[1363, 2909]",717,"[1340.0, 2909]","[1340.0, 2847]","[1317, 2878.0]","[1363, 2878.0]","[735, 735]","[718, 718]","[-1, 0]","[729, 729]"
718,"[1351, 2847]","[1445, 2916]",718,"[1398.0, 2916]","[1398.0, 2847]","[1351, 2881.5]","[1445, 2881.5]","[735, 735]","[719, 719]","[730, 730]","[717, 717]"
719,"[1448, 2854]","[1598, 2916]",719,"[1523.0, 2916]","[1523.0, 2854]","[1448, 2885.0]","[1598, 2885.0]","[773, 773]","[-1, 0]","[731, 731]","[718, 718]"
720,"[1665, 2837]","[1767, 2916]",720,"[1716.0, 2916]","[1716.0, 2837]","[1665, 2876.5]","[1767, 2876.5]","[774, 774]","[721, 721]","[708, 708]","[-1, 0]"
721,"[1750, 2857]","[1873, 2909]",721,"[1811.5, 2909]","[1811.5, 2857]","[1750, 2883.0]","[1873, 2883.0]","[775, 775]","[722, 722]","[709, 709]","[720, 720]"
722,"[1878, 2854]","[1955, 2905]",722,"[1916.5, 2905]","[1916.5, 2854]","[1878, 2879.5]","[1955, 2879.5]","[776, 776]","[723, 723]","[576, 576]","[721, 721]"
723,"[1958, 2854]","[2108, 2905]",723,"[2033.0, 2905]","[2033.0, 2854]","[1958, 2879.5]","[2108, 2879.5]","[-1, 0]","[724, 724]","[577, 577]","[722, 722]"
724,"[2112, 2857]","[2173, 2902]",724,"[2142.5, 2902]","[2142.5, 2857]","[2112, 2879.5]","[2173, 2879.5]","[581, 581]","[726, 726]","[711, 711]","[723, 723]"
725,"[2173, 2857]","[2219, 2905]",725,"[2196.0, 2905]","[2196.0, 2857]","[2173, 2881.0]","[2219, 2881.0]","[582, 582]","[726, 726]","[-1, 0]","[724, 724]"
726,"[2216, 2847]","[2349, 2912]",726,"[2282.5, 2912]","[2282.5, 2847]","[2216, 2879.5]","[2349, 2879.5]","[779, 779]","[-1, 0]","[712, 712]","[725, 725]"
727,"[923, 2803]","[1005, 2857]",727,"[964.0, 2857]","[964.0, 2803]","[923, 2830.0]","[1005, 2830.0]","[713, 713]","[-1, 0]","[702, 702]","[-1, 0]"
728,"[1112, 2810]","[1238, 2868]",728,"[1175.0, 2868]","[1175.0, 2810]","[1112, 2839.0]","[1238, 2839.0]","[715, 715]","[729, 729]","[703, 703]","[-1, 0]"
